,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
CDW,32.08578556519625,33.83693238344064,41.637495482892966,51.18124564232494,58.64749889465788,62.76269391753222,78.69017020529151,88.71150586060831,87.89961051760409,85.79027457744606
CF,79.19348038350653,-31.337991523187583,40.50180853899334,32.80872758745271,55.77483689866959,35.86333325938795,103.74345930239356,378.5448362331612,172.5286536926392,137.7966558673014
CFG,25.841500236799902,32.14805684220941,50.82161713237314,52.9443117946817,55.09777014774836,32.51722113130654,71.34099886802258,63.77313094153118,49.46801473901695,46.42240935396554
CHTR,-7.32649023656382,95.21733805600654,267.51151620221026,33.25307376742988,45.09441223095369,87.10683225907242,125.8209799297713,136.66202267833987,123.19858305542924,137.41900321938706
CLX,26.015725658994103,29.065845219014097,31.44314428785321,36.91541761612439,36.78085351788821,42.11856274792321,31.846836582561743,20.722871128371164,6.68335021239676,12.559315835376465
CMCSA,73.21500583658417,77.98658284320707,203.72481227149,105.21686064791976,117.10992664563022,94.4808123830182,126.99390758792052,48.16422655181391,138.01696800359636,145.22814829180086
CNP,-6.929252752136695,4.3257762845708845,17.94396088414589,3.684920538708532,7.9205764840175235,-7.740335805493737,14.879869349241517,10.584133177757929,9.18226123368403,10.203625078652156
COO,10.785975831872165,14.516600786834546,19.762338348516533,7.414189152473754,24.73339583602217,12.634329477839476,156.05834737161877,20.44599124391976,15.59152572307204,20.790467509045417
COP,-179.25495799347877,-146.34297044860563,-34.61223782394407,253.29680943206796,291.02617276764204,-109.34228580406192,327.05528582414524,753.7776237214487,442.1460368574469,373.164454106569
COST,138.9275053351779,137.3494478492503,156.5783705481454,183.17156151470235,213.8560126299604,233.9031873585956,292.64199377923245,341.5617758429867,367.7458407946736,430.5759073640115
CPB,6.706676973192857,5.6694581620233935,8.93216587871181,2.6282923273323355,2.1247880500656047,16.394099267804766,10.09022571642529,7.623054757818309,8.640133397897106,5.70973850420473
CPRT,7.1036111862211815,8.738311517755053,12.74181955433504,13.505888515275007,19.124122491770382,22.62170957041495,30.26847553195746,35.23411575251634,40.00505413632807,44.05419945602343
CPT,3.659233075534485,12.032663248035252,2.8829147029365845,2.2915137140446733,3.223439206418026,1.8186600470190477,4.460487922052257,9.59317453101226,5.91942575641553,2.396675477220595
CRL,29.69044165144344,30.77455547866324,24.528771305337155,45.01359123426766,50.11322131733422,72.44075636674269,77.74559655063297,96.68457992549034,94.37755706719904,2.0475275273078224
CSCO,39.62184552705501,47.37768612794163,42.39241884750824,0.4852915051749297,51.26884165125335,49.47326308210611,46.724748466433546,52.11148417387527,55.64528867973999,45.52916666732076
CTRA,-6.764393739817819,-24.77448590606604,5.962699253861414,33.08477563643604,40.45118266041848,11.910134358745884,68.77776075992865,241.4348855691796,96.51456065188606,66.58019845585494
CVS,500.0981362613942,507.73759604770527,632.356283811906,-56.72298891336035,633.5022027798526,685.5460225740977,764.0414718784448,411.67138923484254,796.7956557122537,440.605843175496
CVX,86.27444463650517,-9.34780880408613,172.9438671098027,278.81673583857696,54.99596165623308,-104.25534044476744,293.8823190419431,667.0423324686409,401.918161638866,332.17636074238453
CZR,9.653372725247904,2.0735860227192786,6.203764926291053,8.031584464399701,6.847982543330272,-148.54204109421343,-86.14931125498207,-76.00415193152982,66.45079356861227,-23.50295243266439
D,85.53436959245015,95.62373177713094,135.08034460650762,110.21727350854424,61.16675824462733,-18.06175998239732,153.09706279343763,59.5002118123363,89.81334016184603,95.66877357259828
DD,49.709859160748806,27.97400510277402,9.422342966413876,24.926557619510927,3.236285040986659,-19.21584940835338,42.11077537235558,38.21030305937568,2.7544236867954863,4.577682864816139
DG,81.54545151933219,89.17953776114173,95.76635305533571,117.79769752539454,121.66407306303212,131.08530168789446,203.2273592652173,183.64610219190064,184.9287450269536,127.16006404247176
DHI,26.60420158855729,31.409756051602955,36.800057186036895,51.75185237747465,57.35833258436124,84.12201053784261,147.98697881110638,207.58506834284583,168.18377444893613,168.5629738055334
DIS,51.85871083550137,58.101306783129736,55.55848524251996,77.94273909635483,68.3901443063269,-17.719320905854918,12.342892879602152,19.45784366233021,14.563994906558127,30.76133503628165
DLR,27.62780692123668,39.68684998497106,23.11806247121318,30.845873548751424,53.98777493010536,33.18804647007937,159.16746761037209,35.17021459998501,88.35649929735065,56.10431629178088
DOC,-6.354043138849242,7.132478328937202,4.705799337977865,12.056167257648324,0.5173130868271928,4.6989139496489125,5.743959102012295,5.6861150228329125,3.47688250355596,2.7625859555751724
DOV,17.776765316672186,10.400266782933132,16.588062964969815,11.654592600203832,13.854664755886246,13.967743122435472,22.967558962338465,21.77317510224993,21.598478937915424,55.12138125021676
DRI,407.2214643294755,215.23333209803147,274.982105088445,342.07750914780473,409.4598909832951,-30.07527093849826,361.19022903810986,546.8648501946783,563.5669567654855,589.7967255038324
DUK,26.485319945408342,24.680133860349056,28.318278124083943,24.680133860349056,34.69660229129342,12.747390969880216,33.13210768424204,23.606279573852248,39.76963805853696,41.7507140698328
DVA,5.996809564191449,19.56177546039546,14.753869653469376,3.543722894112422,18.030113657918037,17.19997532684369,21.75336377620425,12.459078195293433,15.374533618455112,20.81719877861785
DVN,-102.48967701570184,-23.413651135038567,6.367492040964456,21.72605302173173,-2.5313971699602567,-19.031568639140986,19.733552728289624,42.65085147706147,26.56903416201984,20.49935355281541
EA,2.571057319349499,3.396734012763453,2.8413856317839614,3.0647003246646034,2.994179895333875,8.929649364003577,2.4593999729091784,2.3183591142477207,2.356557680135199,3.7405211057507577
ECL,5.8254183295479605,7.147923738162032,8.746556649673547,8.307659250331294,9.06221398456473,-7.005500078772824,6.568346642606767,6.3462819981713485,7.977468888971825,12.27982604464336
EIX,25.02346104726244,31.671353170145046,15.217268015502048,-6.66997814322441,31.030858580232767,19.236923717710138,20.42956881616748,18.19888076164541,31.075030620916376,34.144987448426946
EL,49.06400566609817,50.22200451412712,56.27784284778823,49.92461959595625,80.42910286893675,30.81989151952535,129.31738108338848,107.68938703459878,45.328670860588446,17.572745164641642
ELV,140.84760023348076,135.89592678777245,211.4364561317448,206.3197269045128,264.4743805946648,251.54501104198204,338.8045008741306,324.279592100053,329.3963213272849,329.01119117039644
EMN,10.973355674636869,11.206280677164536,19.07396965143248,13.975500151660162,9.821670939916723,6.185452844901441,11.0898181759007,10.261640389135655,11.568608458874245,11.710951515974486
ENPH,-0.2882889227554814,-0.8807421115356516,-0.5899987771563124,-0.1517949146308281,2.103848533837529,1.7493557741427728,1.898892107864416,5.187712296167178,5.730476704945206,1.340239300436202
EPAM,21.34478968673417,25.08776040829964,18.38882847407855,60.720538398408685,65.97763049694235,82.68401764128008,121.72919203129304,106.0001220902162,105.41049679018836,114.87533497537582
EQIX,21.986260904577456,14.846879135026263,27.27961825423256,42.77950247550521,59.4167887781473,43.29680146618775,58.56684007435269,82.47101801545799,113.48003648522464,95.42749601771612
ES,6.696158550675692,7.182596850963654,7.530894509790584,7.873932716947917,6.929159882032578,9.186257377237142,9.303337344838615,10.708510383080544,-3.370927400525698,6.186738733309706
ESS,0.7709028998074294,1.3782031469032694,1.4382493489906314,1.2957525377760113,1.4589300846321145,1.889296625079496,1.6225559853201743,1.3560710733020436,1.3478014359570465,2.4626980013398447
ETR,-25.967121660966637,-93.5248132439716,70.47094503973061,142.9049894998856,208.461310418807,233.0491762206266,185.34531357226209,181.7698516267664,391.37896800259097,175.81312307904605
EXC,36.13982596964935,18.061949162442648,60.04722076050157,32.01456597575813,46.76356502727656,31.26596667184737,27.172561967484278,34.56298913800754,37.07955701072883,39.182006119584585
EXR,6.967106897565192,13.462775616099576,17.613681963347982,15.270500735631018,15.442514447627438,17.715389942694305,30.433299854665727,31.648169677378377,29.534217496387733,31.427287597865227
FANG,-13.726250421164728,-4.114026188291369,12.01546725375644,21.089388582319398,5.982805271579969,-112.60138088219468,54.393671260781225,109.33576633812396,78.34982070239934,83.21084998555807
FDS,40.00613614009263,56.231581766122055,42.86206949319515,44.32688049822088,58.55094884013458,61.89482059735852,66.31813159961841,65.8745059689325,77.70053961657739,89.14435484766044
FE,27.066356655647617,-289.2541264047324,-80.73079390023615,63.12361379206399,42.7067772836516,50.5269875976536,60.07981935847041,19.012008308292277,51.60402255107903,45.79739932391587
FRT,24.285085345301805,28.87030039456173,33.49167407702361,27.94577150793184,40.87958752919845,15.69816085797369,30.20897848256215,44.532995756072175,27.377168336622034,34.103251726132534
GD,50.67559080713799,42.93070472857672,48.60583676890178,55.833284337904,58.153411848507496,52.86218579914559,54.36442663334928,56.58440475500585,55.33253739316945,63.12749816620417
GIS,510.9024969100541,710.067877061431,693.3766385232249,891.4543690455458,733.2013480178922,912.4543734219352,978.801000794354,1132.5360925936209,1085.0978356955611,1044.3946399620413
GL,3.410595575732401,3.5573398312096067,9.408093278533316,4.535813884629887,4.922684515388832,4.734930290723631,4.820250179286727,4.7862477513784105,6.281261066439209,6.928355416168426
GM,495.7406257044789,482.4349002287729,-197.7435509158776,410.1233998550319,344.51593808635823,328.90729858601065,512.7310136196112,508.3810649063996,512.8845412212539,307.46461022323825
GNRC,6.7217147381201725,8.540840875524658,13.77991723474889,20.598808807546245,21.895912055466,30.20167836383117,46.11507669228903,30.28277433440697,17.558315104764013,28.12041685032239
GOOG,589.9474436496155,702.8992113657457,456.93140026250495,1109.1647068763507,1239.3298909504983,1453.1804262494718,2743.789698006558,2164.19917363315,2663.0273797481877,3612.9409201928174
GOOGL,1537.8799279509522,1832.3235402880257,1191.13259406135,2891.3798302850782,3230.695520285022,3788.162883450996,7152.5339223082165,5641.652498108299,6942.002035915126,9418.244594237423
HAS,26.240655469168487,32.021593165227614,23.03309514396864,12.801784373360997,30.228225982989912,12.921768071499049,24.896907740456815,11.818336191236211,-86.49163680397093,22.393859633123743
HSIC,147.69869246874214,156.2450642133608,125.2663165031321,165.2178296132034,156.6110289774612,124.00933390562813,192.35934273708568,165.87113992080972,128.25723830307965,120.24116090913716
HSY,14.863201349153622,20.863901137243072,22.687555449861,34.120883100163645,33.31332561104497,37.05167641894359,42.812195222917325,47.66000310655562,53.94689755987741,64.36233188275808
IFF,2.355420484090861,2.275551915915452,1.6611100316250906,1.8790350380232292,2.5506703680103877,2.0506490844136374,1.5056820674598757,-10.494828738862124,-14.410725757591727,1.3652266507192157
INTU,6.112412106438534,16.39466151288583,16.260690836580324,22.25587860125155,26.07404287595836,30.578806866730865,34.530941817743184,34.59792715589593,39.92326153903965,49.61938923665036
IP,48.6604697390932,46.89665740313457,111.22393083221296,104.37618882202077,63.54912092792019,25.00463370388369,90.88821213527852,78.02275744946283,14.940528022237562,28.895396209674736
IPG,15.417249519119318,20.63659553978026,19.63613610112205,20.98929988425637,22.24750480541635,11.907163013996463,32.313144174696184,31.81121876140326,37.25100499736177,23.38361976118076
IRM,2.1171724270070715,1.8007844993840465,3.157883761936912,6.242051902576633,4.593302651032288,5.887165557958266,7.73436805052456,9.568445692316896,3.164978740169433,3.0949222722948213
ISRG,720.1647019385665,900.0835668420366,807.2498357327682,1379.5410450348322,1687.0298461003138,1297.226023906324,2084.906166651632,1617.3128148324838,2199.144249465935,2840.7855582923144
K,130.55696460817617,148.63081150018752,266.6424000303793,284.0783464438491,204.1281531333048,271.745603858712,317.88707180655274,204.5534201189992,202.21445169768003,288.3310163007931
KDP,23.840948336225,26.43099900625991,33.57704242117552,18.286381839041685,39.13160891835883,41.34719443128026,66.96685226379431,44.81099713457997,68.05904230537527,44.96702428337725
KIM,181.1624982278452,76.75484231943899,86.32260641746066,100.85304667389504,83.188391264546,202.7683228272168,171.00597981603107,25.52268184250666,132.55542021609162,83.22485918487726
KLAC,51.19420523781053,98.48842423770336,129.47887198917033,112.16829637782617,164.36832727691083,170.12421146141637,290.5753996692677,464.43685326661085,473.5905099310002,386.1531652168953
KMI,42.97906353260453,90.29429371241544,23.338779307022637,205.20270986338485,279.3001458053528,22.95617636756325,235.9384793332889,334.77757202696404,317.050302498679,333.2471602691265
KMX,161.33791713760414,168.37905411036982,169.3356980366274,179.36722505781887,227.52379442418203,239.95314323456464,201.7322204281221,310.94897864726386,130.9273356805454,129.42619876859183
KO,2239.114448070673,1988.1240651009768,380.14077420652967,1959.7962670230863,2717.0318156428243,2359.7360398862056,2976.2463980544885,2906.4930027874248,3263.484178564711,3238.202380280142
LIN,143.35234151283785,138.99709907514986,115.5529216978079,405.96419403215424,211.7389142578116,231.7544965246332,354.5352673743488,384.2806465764309,574.4286781112359,608.3439702855725
LKQ,12.273559344539828,13.455376236364438,15.478692459512043,13.923526758663336,15.69665809945496,18.51440629979739,31.639238049191448,33.32125070441886,27.144204229187164,20.01015055356746
LNT,9.957970095652971,9.78619254765896,11.9859706995823,13.383265679533606,14.5369954794934,15.99838655944247,17.2803085593978,17.587969839387075,18.02382331937189,17.6905235993835
LOW,158.20140111037057,149.28864611823698,181.24556368871583,202.12017406502864,135.6849674460331,251.02305342976135,342.1442459151268,495.0097213394173,377.4434466076557,453.0259544027883
LRCX,65.89730192791802,91.87839556590843,170.6557750089584,239.3013401187928,220.27820433587115,226.3417528499249,392.8704589980836,462.9142297646408,453.4298519975612,384.7600620449325
LULU,21.694051969246264,24.145776709751622,27.534119475059512,23.475532125142458,43.90859854820594,43.90859854820594,53.44830725198916,88.51784546380291,77.57956275205392,140.6914627779673
MA,122.12914859363532,130.17915287331033,125.56082372481151,187.90826722954552,260.35830574662066,205.61186229879095,278.6071202292306,318.4722808652308,359.04301956558487,412.8914545678732
MAR,35.33888113886888,33.24076363237027,60.02261650944085,78.45313891946793,52.37065854456354,-10.984262239904533,45.21237528709767,97.00708000634788,126.83326024578898,97.70645250851408
MDT,434.0191793305858,574.0410678398551,653.5436464835885,503.6244981839768,751.38049326353,777.0160186221216,585.0740787536794,817.5785587464754,609.7361031492864,596.4315899884982
MGM,-6.351317119548487,15.624932386660156,27.69164050265538,6.621587140458069,29.0690075722646,-14.650133151561857,17.794384113392375,20.89716963635093,16.202866496037462,10.590607089555704
MHK,16.780683875401376,25.373086080796384,26.49877640463909,23.50062638861708,20.296325264010733,14.06144739126083,28.17659388727131,0.6885430663353245,-11.986600164116014,14.118855525084095
MKTX,13.631058037054366,17.908283834888884,21.01908382862172,24.53383220863752,29.082864457537347,42.49221926923191,36.6034579907731,35.51566444457753,36.6271612165318,38.91601282482381
MLM,18.54685893831377,27.319226766439304,45.809698609030754,30.18443620670749,39.29756705294536,46.3042095851832,45.11609879832343,55.68065147067106,75.07575728859798,128.12329836676903
MMM,122.75494972847072,128.26660379242233,123.38993291556191,135.86100271003303,116.07492660027128,138.40093545839787,150.3894180306797,146.73191487303438,-177.66829574811763,105.99139358926304
MOH,5.733635386349628,0.3207628188167617,-20.528820404272803,28.347414112931386,29.550274683494248,26.984172132960147,26.422837200030816,31.755519062859488,43.74402941613599,47.27242042312038
MOS,13.44040146755545,4.000951176567386,-1.4402349433446064,6.314462904589226,-14.340548307145829,8.949071788823156,21.90715577068764,48.1350163714091,15.65046348416168,2.349786302154586
MS,158.15687445902626,154.33653539913794,157.74386483093025,225.8130141615084,233.40206607777307,283.8408669090016,388.074171799739,284.6926992669497,234.5636556567932,345.6374325128712
MTD,157.48931842870795,171.5723862718737,167.82374589954708,228.81570491768727,250.4639022000281,269.04640978516244,343.2541339263648,389.4613267606275,352.0891945228712,385.282382825676
NEM,5.863167648637725,-0.7195705750600839,-3.038186872475912,9.087909855388473,74.75538752013101,75.39500580907328,31.074788537779945,-12.232699776021432,-67.18657110098046,89.22675130745044
NSC,180.05658537377036,193.0169565574865,625.3379096143027,308.5031212123854,314.98330680424345,232.93952850732623,347.73138756309766,378.3965515245689,211.4160549343692,303.4115468187827
NVDA,77.09819243011235,75.02106204768461,203.5587774779194,372.2950750151384,505.9645243313713,341.6268558392934,529.3016950986478,1191.539734672671,533.7003241437887,3636.2000106499895
NWS,-0.0726689270014779,0.0884880131514595,-0.3648276743339522,-0.7484405134710089,0.1127109888186192,-0.6273256351352117,0.1631343259216855,0.3079778334824559,0.0736576198858514,0.1314961536217224
NWSA,-0.4470199452989443,0.5443304095817079,-2.2442225825212314,-4.604001341378247,0.4713475613696351,-3.8589680992133375,1.003514162915998,1.8945131015050511,0.4531018493166167,0.8088932343504709
ODFL,3.758171520149528,3.6480869068792057,5.720378872249918,7.470557708706965,7.592051651643959,8.297135890633843,12.758405809690734,16.98644436153994,15.288526422161482,14.629511206204052
OMC,231.24954146425557,242.81307553326997,230.0868460825448,280.39984623657426,283.08461557252457,201.082881287869,295.0286681300988,274.692068908176,294.1407916567924,312.99759675653786
OXY,-676.2636735302912,-49.58172801205609,112.72500880789758,355.36451052543333,-57.6150045018143,-1281.0916518237,199.70898112173117,1142.020951302079,403.6505487810768,262.8522619175726
PEG,53.91743492468755,28.48407669934357,50.54558819026695,46.178243848541214,54.36701448927697,61.17493361020237,-20.80911127528144,33.10832364940612,82.30517314590483,56.90392774660295
PEP,78.99056895530951,91.69686553891304,70.36999145560131,181.32189480478704,105.9679056014552,103.15716268558398,110.37236872735656,129.09133701243726,131.46742896193666,138.76956519698362
PFG,44.055921023991374,47.001312826648814,82.4852511619365,55.21270815526957,49.77533637896983,49.83245912908197,56.41585607950661,169.82950625528733,22.24931116868024,56.087400266361776
PH,179.66353944515055,143.22102689936696,174.56407280893393,188.3012847105688,268.4575939785263,213.35999417757188,309.94774065364203,233.53118225911163,369.739022464999,504.8725807131314
PHM,27.009926570064543,32.94736540621671,24.447785566578627,55.86991475827698,55.57892761194239,76.90626826267084,106.3975394803538,143.07826505410273,142.26128160454977,168.54961690435013
PKG,19.43703799699115,20.006621528038504,19.979922300020664,32.840050461949346,30.98890398604541,20.513906860377563,37.427867809682354,45.824775021294606,34.05041546542497,35.82591412861166
PNR,60.60195426770774,67.46182161286929,86.10360801412752,44.87981008868401,45.95206807295597,46.32671242890641,71.44080304848089,62.1263692332992,80.47102390397603,80.79399317634709
POOL,4.061804175900933,4.716632555223726,6.068023540365806,7.424164247795041,8.282724048421647,11.612691014317338,20.601888755730805,23.69991094993697,16.56794961724787,13.752820882464809
PPL,59.41458174046891,165.69873089497338,98.26927889039432,159.16486926662273,152.108298708004,127.97656976062872,-128.9348694661202,65.8613252137749,64.46743473306009,77.36092167967212
PSX,16.301207672939093,5.996777367262902,19.6910258760414,21.57682917674337,11.862435486624234,-15.360234246821951,5.071229735016537,42.51348790784967,27.010565067723064,8.164101406106472
PYPL,20.915366264407016,23.86191216322005,30.57254270733761,35.0349416986036,41.88182870046976,71.56870443244159,71.0066465442287,41.200546411726855,72.3181149500588,70.6319412854201
RCL,149.521311669435,288.222825065844,364.971796812601,406.72317456053537,421.9597807673817,-1301.9919742524307,-1181.288947571849,-484.1937207157616,381.111662363009,646.1156467992793
ROL,27.179014836733693,29.897827354825075,31.997672371261636,41.38293458466527,36.32472858845792,47.651744373007496,63.69470338457661,65.84438734270485,77.69819556054377,83.31123938074532
SCHW,40.96610881895055,53.47959886592784,66.64424337236322,99.28689953563205,104.86417903620789,93.3981983370545,165.76127652726709,203.35836879510836,143.45215852496364,168.22433904782594
SLB,179.36329701405177,-146.0356573661705,-130.2807731689903,185.07660666797423,-874.9154647302225,-907.7237125913836,162.82932513679117,297.8711896840502,363.83394659751895,386.16779342648886
SMCI,20.06086434819314,14.195607463771042,13.166203873183632,9.091719295861465,14.163506299572507,16.60358865797657,22.030654804105765,56.15990359722177,126.04098702291226,237.93245046194596
SPG,64.77822174650471,65.17432257498989,69.03984986199463,86.48076193198783,74.48453503321424,39.431596469469206,79.73163053739694,75.8295978948679,92.7525946636215,84.02951591376197
STT,48.88278462862487,52.90697346421369,53.227921040058206,64.01669724344661,55.351112695644936,59.74562565720818,66.48552474994283,68.48527503020475,47.99400672628624,66.33739509955305
SW,83.40616829928655,87.77264705704096,109.36405379735368,137.98229860352615,65.54847718091662,75.05025223445286,97.03339375005248,132.977011377716,102.90628943306992,42.404177441709415
SYK,49.75405654265565,56.9457478288769,35.266947653584964,122.8465343266543,72.02063917884067,55.28612676282584,68.94342511887099,81.52888486975819,109.4312640427416,103.48428855605864
T,476.50583411817865,463.3300639578484,1051.5621442323238,691.6386666818374,496.4301694825806,-184.81784918663865,717.0261262590593,-304.3638613730502,514.176396500695,390.9168881173338
TAP,26.83861601022969,147.5116032673514,105.57766554010244,83.35275320005967,18.04420998518085,-70.60161101773078,75.08093496936856,-13.087091478701709,70.84050829515145,83.79322005530403
TECH,14.94939074437231,14.497169419492655,10.724264288017435,17.39366157522689,13.331023971720764,31.81728779061209,19.483398657978523,37.75000418988473,39.58331138359751,23.32637797449953
TGT,-242.56201243510216,498.6161661486848,405.80209537584017,432.0450514889289,435.4551531307426,486.4584124691749,647.6227813670697,1029.8506958277626,412.1775027931442,613.521764948932
TJX,100.63059371127216,103.47125620335652,104.4059990697747,118.47593259085922,139.00293318334792,148.65178189606593,4.0885914646984265,149.14273087338813,158.90992159461214,203.248424589564
TKO,1.0476566275893957,1.468428923718221,1.4163151227848694,4.32132323676163,3.3438314851999023,5.717808168755206,7.698089255607174,16.80463968065289,-1.528570246027653,0.4082320059791677
TMUS,13.124372241773552,26.14131442426929,81.21712481403114,51.70966853239021,62.09457426257938,54.86095027120622,54.144749876020775,46.37397558825853,148.91596716893673,203.02490702519825
TPL,10.532790173200535,7.838690436835175,16.07350895612785,44.14810537345543,67.55332018009452,37.05720430870931,56.829087465792696,93.95638617455424,85.38571444203822,95.55571726043136
TRGP,6.5894438851639965,-21.169860029008856,6.1034300137025,0.1808423707763703,-23.645139979010427,-175.6318499683762,8.047485499548483,129.11015008615493,93.60853217311872,143.48711856287636
TSN,51.34674483209048,74.41069251076719,74.66321748535125,124.9998624191055,83.33324161273701,86.74232876962171,128.2405995929342,136.2793112838598,-27.272697255077567,33.66999661120688
TTWO,-5.101867479715516,-0.1515572469910834,1.2286506136161055,3.167933478933239,6.094364811342142,7.383605463836039,10.750670049752989,7.630803329592033,-20.53197249950277,-68.3522818819581
UAL,205.78372773280304,63.445310062579466,60.08099843752,59.49224390313459,84.3601139983657,-198.1859906462104,-55.06256693013967,20.66248056390679,73.39806528671366,88.28514422760173
ULTA,4.460063928794294,5.550610137575997,7.107378596701148,9.63065757458211,11.42285274615607,12.244773485572509,3.049897294882238,17.099562655300833,21.54984387829529,22.392769682824493
VRTX,-29.570599678297032,-5.936849636996923,13.960169294207134,111.09981309053212,62.35090869698311,143.67396530757648,124.09145338602168,176.00948215207035,191.7772190239716,-28.377687730478293
WDC,72.22423977906152,11.930557014698218,19.57202948279005,33.277380102980565,-37.17206607058866,-12.324955593696505,40.47515416969932,76.21752539141919,-83.02090087913966,-39.34125825507924
